stratum,source_listing_id,title,description,price_raw,area_raw,parsed_price,parsed_area,parsed_neighborhood,parsed_type,correct_price,correct_area,correct_neighborhood,correct_type,correct_building,verified_by,notes
high_confidence,banesa-30263,Leshohet banese me qira ne lagjen Arberia,"Leshohet banese me qira ne lagjen Arberia, eshte komplet e mobiluar, 50m2.

Renditja:
Sallon me kuzhine / Dhome gjumi / Banjo / Korridor
Qmimi: 200 €

Per me shume informata rreth kesaj banese mund te na shkruani linkun me id ose nje screenshot te shpalljes, apo nje kerkese tuajen per banesa tjera, ne kete numer telefoni:
044 393 777
WhatsApp & Viber
+383 44 393 777",200 EUR,50,200.00,50.0,Arbëria,rent,,,,,,,
high_confidence,banesa-30253,Ipet banese me qira ne lagjen Dardania,"Ipet banese me qira ne lagjen Dardania, te Santea. Eshte komplet e mobiluar, e renovuar me mobile te reja, gjendet ne katin e 1, ngrohje me termokos.

Siperfaqe: 65m2
Renditja:
Sallon me kuzhine / Dhome gjumi / Banjo / Ballkon / Korridor
Qmimi: 350 €

Per me shume informata rreth kesaj banese mund te na shkruani linkun me id ose nje screenshot te shpalljes, apo nje kerkese tuajen per banesa tjera, ne kete numer telefoni:
045 190 019
WhatsApp & Viber
+383 45 190 019",350 EUR,65,350.00,65.0,Dardania,rent,,,,,,,
high_confidence,banesa-81031,Banesë me qira në lagjen Dodona,"Lëshohet me qira banesa në lagjen Dodona. Banes është e mobiluar e gatshme dhe e përshtatshme për banim.
Banesa ka të gjitha pajisjet e nevojshme funksionale. Ndodhet në katin e 3.
Sipërfaqe: 100m²
Çmimi: 400
Rënditja
•	Sallon dhe Kuzhinë
•	3 Dhoma gjumi
•	Banjo
•	Koridor
•	Ballkon

Kodi: 3561

Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.instagram.com/realestatesmart/

apo per me shume oferta apo banesa te lira:
www.merrmeqira",400 EUR,100,400.00,100.0,Dodona,rent,,,,,,,
high_confidence,banesa-75394,Banesë me qira te Qafa,"Leshohet me qira banesa në Qendër, te Qafa. E mobiluar në tërësi, në mënyrë moderne dhe shumë e pershtatshme per banim.
Banesa ndodhet ne katin e 6, ka ashensor.
Sipërfaqja: 70m²
Çmimi: 350
Renditja:
•	Sallon dhe Kuzhinë
•	Dhomë gjumi
•	Banjo
•	Koridor
•	Ballkon

Kodi: 3037

Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.instagram.com/realestatesmart/

apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/profile/sm",350 EUR,70,350.00,70.0,Qafa,rent,,,,,,,
high_confidence,banesa-78596,Banese me qira ne lagjen Ulpiana,"Leshohet banese me qira ne lagjen Ulpiana ( D/7 ), e mobiluar e gatshme per banim
Banesa ka kete renditje:
- Sallon
- Kuzhine
- Dhome gjumi
- Banjo
- 2 Ballkona
- Koridor
Cmimi:  250 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511",250 EUR,60,250.00,60.0,Ulpiana,rent,,,,,,,
high_confidence,banesa-75108,Banesë me qira te Bregu i Diellit,"Leshohet me qira banesa te Bregu i Diellit. Është e  mobiluar dhe e pershtatshme per banim.
Ndodhet ne katin e parë.
Siperfaqe 86m²
Çmimi: 350
Renditja:
•	Sallon dhe Kuzhinë
•	2 Dhoma gjumi
•	Banjo
•	Ballkon

Kodi: 3026

Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.instagram.com/realestatesmart/

apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/profile/smart

gjirafa.com/…

esa&amp;llshp=Qira
ose mund të na k",350 EUR,86,350.00,86.0,Bregu i Diellit,rent,,,,,,,
high_confidence,banesa-71290,Banesë me qira në Emshir,"Lëshohet me qira banesa në Kalabri, te kompleksi Lesna. Banesa është e mobiluar dhe shumë e përshtatshme për banim.

Ndodhet në katin e 6 dhe posedon ashensor, ka nxemje qendrore.

Banesa është e lirë nga data 14 shkurt.

Sipërfaqja: 70m²
Çmimi: 330

Renditja:
• Sallon dhe Kuzhinë
• Dhomë gjumi
• Banjo
• Koridor
• Ballkon

Kodi: 2823

Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.instagram.com/realestatesmart/

apo per me shume ",330 EUR,70,330.00,70.0,Emshir,rent,,,,,,,
high_confidence,banesa-70549,Banesë me qira në Lakrishtë,"Lëshohet me qira banesa në Lakrishtë, te Nartel Center. Banesa është e mobiluar në tërësi dhe shumë e përshtatshme për banim.

Banesa ka të gjitha pajisjet e nevojshme.

Sipërfaqja: 55m²
Çmimi: 400

Renditja:
•	Sallon dhe Kuzhinë
•	Dhomë gjumi
•	Banjo
•	Ballkon

Kodi: 2805

Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.instagram.com/realestatesmart/

apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/profile/sma",400 EUR,55,400.00,55.0,Lakrishte,rent,,,,,,,
high_confidence,banesa-59959,Banesë me qira në lagjen Arberia 2+1,"Banesë me qira në lagjen Arberia,banesa eshte afer Minimax-it.Bnesa eshte e mobiluar ne teresi dhe e gateshme per banim me dt.16.04.23.banesa ka ngrohjjen me rryme.
Kati:3
Sipërfaqe:85m2
Çmimi i qirasë:450
Renditja:
♦Sallon me kuzhinë
♦2Dhomë gjumi
♦Banjo dhe Wc
♦Ballkon
♦Korridor
Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
, apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/profile/smart

ose mund të na kontaktoni në kët",450 EUR,87,450.00,87.0,Arbëria,rent,,,,,,,
high_confidence,banesa-49577,Banese me qira ne Emshir,"Leshohet banese me qira ne Emshir, te Roof
Banesa ka kete renditje:
- 2 dhoma gjumi
- sallon dhe kuzhine
- banjo
- ballkon
- koridor
Qmimi 400€
bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
044 333 511
+383 44 333 511
048 650 125
+383 48 650 125",400 EUR,78,400.00,78.0,Emshir,rent,,,,,,,
high_confidence,banesa-78433,Banese me qira ne lagjen Bregu i diellit,"Leshohet banese me qira ne lagjen Bregu i diellit, te posta e vogel rruga: Qamil Balaj, komplet e mobiluar, kati i 7-te.
Banesa ka kete renditje:
- Sallon
- Kuzhine
- 2 Dhoma gjumi
- Banjo
- Ballkon
- Koridor
Cmimi: 400 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511
",400 EUR,75,400.00,75.0,Bregu i Diellit,rent,,,,,,,
high_confidence,banesa-62303,Banese me qira ne Lagjen Tophane,"Banesë me qira ne lagjen tophane tek Bahohellet afer Elektrikes Kujta dhe Viva Fresh Store ne rrugen Lidhja e Prizerenit
Kati:4
Sipërfaqe:85
Çmimi i qirasë:350
Renditja:
♦Sallon me kuzhinë
♦2 Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor
Preferohet cift apo familjar kontrat 6-12 muaj
Plus depoziti {vlera e qeras}

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
, apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/profile/smart

ose mu",350 EUR,85,350.00,85.0,Tophane,rent,,,,,,,
high_confidence,banesa-78562,Banese ( garsoniere ) me qira ne lagjen Ulpiana,"Leshohet banese ( garsoniere ) me qira ne lagjen Ulpiana afer Kishes Katolike, eshte e mobiluar me te gjitha mobilet per banim dhe leshohet vetem per familjare,
- Sallon
- Kuzhine
- Banjo
- Ballkon
Cmimi: 300 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511",300 EUR,38,300.00,38.0,Ulpiana,rent,,,,,,,
high_confidence,banesa-78560,Banese me qira ne lagjen Ulpiana,"Leshohet banese me qira ne lagjen Ulpiana, mrapa AAK-se, e mobiluar, gjendet ne katin e 4-te dhe ka siperfaqe prej 76m2.
Banesa ka kete renditje:
- Sallon
- Kuzhine
- 2 Dhoma gjumi
- Banjo
- Ballkon
- Koridor
Cmimi: 350 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511",350 EUR,76,350.00,76.0,Ulpiana,rent,,,,,,,
high_confidence,banesa-78575,Banese me qira ne lagjen Ulpiana,"IPET BANESA ME QERA NE LAGJEN ULPIANA NE PRISHTINE
BANESA GJENDET TE RRETHI ME FLAMUR MRAPA ISH HOTEL BACIT.
BANESA KA KTE RENDITJE:
KUZHINE ME SHPAJZ
DHOME GJUMI
SALLON
2 BALLKONA LINDJE-PERENDIM
BANESA ESHTE NE KATIN 4, PARKING TE MJAFTUESHEM PARA DHE MRAPA BANESES
HYRJA E RENOVUAR DERA ME KARTELE, KA TERMOKOS, SHKOLLEN FILLORE HASAN PRISHTINA 100 METRA LARG, QERDHEN PER FEMIJE 20 METRA, LOKACIONI SHUM I PERSHTATSHEM NE QENDER TE QYTETIT, ESHTE E RENOVUAR KOMPLET DHE E PASTER, LESHOHET PER FAM",380 EUR,60,380.00,60.0,Ulpiana,rent,,,,,,,
high_confidence,banesa-78570,Banese me qira ne lagjen Ulpiana,"Leshohet banese me qira ne lagjen Ulpiana, rruga: Deshmoret e Kombit perballe Albi Market.
Kati i 3-te
Siperfaqe:50m2
Banesa ka kete renditje:
- Sallon
- Kuzhine
- Dhome gjumi
- Banjo
- Ballkon
- Koridor
Cmimi: 300 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511
",300 EUR,50,300.00,50.0,Ulpiana,rent,,,,,,,
high_confidence,banesa-78490,Banese me qira te Parku i qytetit,"Leshohet banese me qira te Parku i qytetit, komplet e mobiluar, kati i 4-te me siperfaqe  prej 75 m2.
Banesa ka kete renditje:
- Sallon
- Kuzhine
-2 Dhoma gjumi
- Banjo
- Ballkon
- Koridor
Cmimi: 400 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511",400 EUR,75,400.00,75.0,Parku i Qytetit,rent,,,,,,,
high_confidence,banesa-78486,Banese me qira ne lagjen Arberia,"Leshohet banese me qira ne lagjen Arberia , komplet e mobiluar, supermoderne, perballe ambasades Amerikane
Banesa ka kete renditje:
- Sallon
- Kuzhine
- 2 Dhoma gjumi
- Banjo
- Wc
- Ballkon
- Koridor
Cmimi: 700 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511",700 EUR,90,700.00,90.0,Arbëria,rent,,,,,,,
high_confidence,banesa-78479,Banese me qira ne lagjen Arberia,"Leshohet banese me qira ne lagjen Arberia, rruga Arben Xheladini te furra Arberia. Banesa eshte e mobiluar ne teresi moderne, gjendet ne katin e 1-are dhe ka hpesire prej  98m2.
Banesa ka kete renditje:
- Sallon
- Kuzhine
-  2 Dhoma gjumi
- Banjo
- Ballkon
- Koridor
Cmimi: 600 euro (  ku perfshihen te gjitha shpenzimet )

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511
",600 EUR,98,600.00,98.0,Arbëria,rent,,,,,,,
high_confidence,banesa-78403,Super banese me qira ne lagjen Bregu i diellit,"Leshohet banese me qira ne lagjen Bregu i diellit, Banesat e Standardit - Miri Construction. Banesa eshte e mobiluar komplet, moderne.
Kati i 3-te
Banesa ka kete renditje:
- Sallon
- Kuzhine
- 2 Dhoma gjumi
- Banjo
- Wc
- Ballkon
- Koridor
Cmimi: 370 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511",370 EUR,80,370.00,80.0,Bregu i Diellit,rent,,,,,,,
high_confidence,banesa-78324,Banese me qira ne lagjen Ulpiana,"Ofrohet me Qira Banesa 65m² e mobiluar ne lagjen Ulpiana afer shkolles fillore Hasan Prishtina.

Banesa ka nje lokacion atraktiv, afer transportit publik, shkolles fillore Hasan Prishtina, Qendres Klinike Universitare (QKUK), dhe afer zones q:endrore te Prishtines. Banesa eshte e pajisur me sistemin e ngrohjes qe furnizohet nga Termokosi. Per me teper infrastruktura e zhvilluar lokale e ben te lehte jeten e perditshme ne kete lagje.

Ka kete renditje:
– Sallon me kuzhine,
– 2 dhoma gjumi,
– Banj",350 EUR,65,350.00,65.0,Ulpiana,rent,,,,,,,
high_confidence,banesa-78323,Banese me qira ne lagjen Dardania,"Leshohet banese me qira ne lagjen Dardania, eshte ne pozite te mire afer parkut te Dardanise me qasje nga rruga ""B. Klinton"" dhe nga parku. . Gjendet ne katin e gjashte dhe ka keto karakteristika:
- hyrja ne objekt me çip/interfon
- ngrohja me Termokos
- lifti funksional me mirembajtje te rregullt
- e mobiluar komplet
- renditja: dhoma e dites, dhoma e fjetjes, tryezaria, kuzhina, banjo dhe ballkon
- kapaciteti deri 4 persona
Cmimi: 300 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kon",300 EUR,65,300.00,65.0,Dardania,rent,,,,,,,
high_confidence,banesa-78096,Banese me qira ne lagjen Emshir,"Leshohet banese me qira ne lagjen Emshir mbi Fight Club, komplet e mobiluar, gjendet ne katin e 8-te me lift funksional.
Banesa ka kete renditje:
- Sallon
- Kuzhine
- 2 Dhoma gjumi
- Banjo
- Ballkon
- Koridor
Cmimi: 300 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511",300 EUR,75,300.00,75.0,Emshir,rent,,,,,,,
high_confidence,banesa-47950,Banese me qira ne Emshir,"Leshohet banese me qira ne Emshir Afer Restaurant Morocco,Te Banesat e Arabve
Banesa ka kete renditje:
- dhoma gjumi
- sallon dhe kuzhine
- banjo
- ballkon
- koridor
Qmimi 200€
bit.ly/3n3a6PU


Per me shume informata mund te na kontaktoni ne numrin
049 124 677
+383 49 124 677",200 EUR,60,200.00,60.0,Emshir,rent,,,,,,,
high_confidence,banesa-78344,Banese me qira ne Lakrishte,"Leshohet banese me qira ne lagjen Lakrishte, komplet e mobiluar, siperfaqe 80m2, ashensor funksional, ngrohje me Termokos.
Banesa ka kete renditje:
- Sallon
- Kuzhine
-2 Dhoma gjumi
- Banjo
- Ballkon
- Koridor
Cmimi: 350 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511
",350 EUR,80,350.00,80.0,Lakrishte,rent,,,,,,,
high_confidence,banesa-59994,Banese me qira ne lagjen Dardania 1+1,"Banesë me qira në lagjen Dardania, te santea.Banesa eshte e mobiluar ne teresi sallonin e madh dhe eshte e pershtateshme per familjar.Banesa lirohet me 1 Prill.
Kati:3
Sipërfaqe:75 m2
Çmimi i qirasë:350
Renditja:
♦Sallon me kuzhinë ndamas
♦Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
, apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/profile/smart

ose mund të na kontaktoni në këtë n",350 EUR,75,350.00,75.0,Dardania,rent,,,,,,,
high_confidence,banesa-60888,Banese me qira ne lagjen Lakrishte_2+1,"Super Banese me qera në lagjen Lakrishte ne Prishtine ,ne rrugen e Tiranes afer shkolles Xhevdet Doda
Banesa eshte e mobiluar,e re ,shume komode per banim me pamje nga Lindja
Kati: 3-te
Sipërfaqe: 85m2
Çmimi 350 plus depozita
-
Banesa gjendet në një ambient të përshtatshëm për banim ,objekti është ndërtim i kompanisë ""Tregtia"".
-
Banesa është e orientuar në lindje dhe e ekspozuar mjaft ndaj Diellit, posedon ngrohje qëndrore me rrymë si dhe parking të mjaftueshem para banesës, në afërsi të banesë",350 EUR,85,350.00,85.0,Lakrishte,rent,,,,,,,
high_confidence,banesa-78388,Banese me qira ne lagjen Bregu i diellit,"Leshohet banese me qira ne lagjen Bregu i diellit te banesat e bardha komplet e mobiluar, gjendet ne katin e 2-te.
Banesa ka kete renditje:
- Sallon
- Kuzhine
- Dhome gjumi
- Banjo
- Ballkon
- Koridor
Cmimi: 250 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511",250 EUR,65,250.00,65.0,Bregu i Diellit,rent,,,,,,,
high_confidence,banesa-60644,Banese me qira ne lagjen Emshir,"Banesë me qira në lagjen Emshir, banesa eshte e mobiluar ne teresi,
Sipërfaqe:55
Çmimi i qirasë:300
Renditja:
♦Sallon me kuzhinë
♦Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
, apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/profile/smart

ose mund të na kontaktoni në këtë numër telefoni
044 393 777
WhatsApp & Viber
+38344 393 777
",300 EUR,55,300.00,55.0,Emshir,rent,,,,,,,
high_confidence,banesa-79387,Banese me qira ne lagjen Arberia,"Leshohet banese me qira ne lagjen Arberia, tek Minimax objekti Panda.
Banesa eshte e mobiluar  e gatshme per banim.
Banesa ka kete renditje:
- Sallon
- Kuzhine
- Dhome gjumi
- Banjo
- Ballkon
- Koridor
Cmimi: 330 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511",330 EUR,70,330.00,70.0,Arbëria,rent,,,,,,,
high_confidence,banesa-77096,Banese ( garsoniere ) me qira ne Lagjen Ulpiana,"Leshohet banese me qira ne lagjen Ulpiana te Fontana, komplet e mobiluar, kati i 2-te.
Banesa ka kete renditje:
Siperfaqe: 45m2
- Sallon me dy shtreter
- Kuzhine
- Banjo
- Koridor
Cmimi: 220 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511",220 EUR,45,220.00,45.0,Ulpiana,rent,,,,,,,
high_confidence,banesa-79393,Banese me qira ne lagjen Dardania,"Leshohet banese me qira ne lagjen Dardania, komplet e mobiluar e gatshme per banim, siperfaqe 70m2.
Banesa ka kete renditje:
- Sallon
- Kuzhine
- 2 Dhoma gjumi
- Banjo
- Ballkon
- Koridor
Cmimi: 350 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511",350 EUR,70,350.00,70.0,Dardania,rent,,,,,,,
high_confidence,banesa-77073,Banese me qira te Parku i qytetit,"Leshohet banese me qira te parku i qytetit, mrapa Hotel Sirius. Banesa eshte e mobiluar me mobile te reja dhe moderne, gjendet ne katin e 4-te pa lift .
Siperfaqe: 52m2
Renditja:
- Sallon
- Kuzhine
- Dhome gjumi
- Banjo
- Ballkon
- Koridor
Cmimi: 300 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511
",300 EUR,52,300.00,52.0,Parku i Qytetit,rent,,,,,,,
high_confidence,banesa-77070,Banese me qira ne lagjen Ulpiana,"Leshohet banese me qira ne lagjen Ulpiana te rrethi me flamur mrapa hotel Baci, komplet e mobiluar e gatshme per banim.
Banesa ka kete renditje:
- Sallon
- Kuzhine
- Dhome gjumi
- Banjo
- Ballkon
- Koridor
Cmimi: 300 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511",300 EUR,60,300.00,60.0,Ulpiana,rent,,,,,,,
high_confidence,banesa-73907,Super banese me qira ne Lagjen Bregu i diellit,"Leshohet banese me qira ne Lagjen Bregu i Dieliit, banesa eshte e re e mobiluar me mobile moderne shume e pershtatshme per banim
Banesa ka kete renditje:
- Sallon
- Kuzhine
- 2 Dhoma gjumi
- Banjo
- Ballkon
- Koridor
Cmimi: 370 euro
Siperfaqe: 110m2

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511",370 EUR,83,370.00,83.0,Bregu i Diellit,rent,,,,,,,
high_confidence,banesa-77059,Banese me qira ne Aktash,"Leshohet banese me qira ne lagjen Aktash ne qender te Prishtines, e mobiluar, me ngrohje me Termokos.
Banesa ka kete renditje:
- Sallon
- Kuzhine
- Dhome gjumi
- Banjo
- Ballkon
- Koridor
Cmimi: 350 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511",350 EUR,78,350.00,78.0,Aktash,rent,,,,,,,
high_confidence,banesa-77053,Banese me qira ne lagjen Ulpiana,"Leshohet me qira banesa ne Prishtine ne lagjen Ulpiana afer Kishes Katolike. Banesa ka 38m perndryshe dhomen e ndejes/ fjetjes e mobiluar me dy shtreter, kuzhinen e vecante me tavoline buke dhe nje shtrate shtese qe mund te shfrytezohet edhe si dhome ndeje, banjon dhe shpajzin. Banesa eshte ne gjendje shume te mire, e mobiluar ne teresi dhe e pershtashme per qifte.
Cmimi: 250 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 6",250 EUR,38,250.00,38.0,Ulpiana,rent,,,,,,,
